,id,budget,homepage,original_language,popularity,popularity_cat,release_date,year,month,runtime,revenue,best_seller,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,TV Movie,War,Western,lang_cnt,performance_lead_actor,female_actor_count,male_actor_count,unkown_gender_actor_count,country_cnt,cnt_crew
6958,6959,3000000,0,en,3.2335309982299805,Medium,8/20/92,1992,8,94.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,6.0,0.0,1.0,14.0
6959,6960,17000000,1,en,6.730856895446777,High,4/25/03,2003,4,94.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,10.0,0.0,1.0,8.0
6960,6961,6500000,1,en,11.720490455627441,Superb,10/2/11,2011,10,100.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,8.0,0.0,1.0,18.0
6961,6962,60000000,1,en,13.79330062866211,Superb,7/27/10,2010,7,112.0,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,11.0,0.0,2.0,7.0
6962,6963,12000000,1,en,5.8748779296875,Medium,11/23/11,2011,11,108.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,8.0,0.0,1.0,22.0
6963,6964,4000000,0,en,15.399863243103027,Superb,10/28/05,2005,10,92.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,7.0,0.0,1.0,23.0
6964,6965,0,0,en,7.6256561279296875,High,9/1/07,2007,9,101.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,6.0,0.0,,1.0
6965,6966,15000000,0,en,13.971864700317383,Superb,12/8/88,1988,12,128.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,7.0,13.0,0.0,1.0,32.0
6966,6967,85000000,0,en,7.668752193450928,High,10/7/00,2000,10,100.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,1.0,13.0
6967,6968,8000000,0,en,2.942202091217041,Low,4/30/07,2007,4,99.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,9.0,0.0,1.0,3.0
6968,6969,8000,1,en,4.727170944213867,Medium,9/22/11,2011,9,96.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0
6969,6970,6000000,0,en,8.804657936096191,High,12/26/12,2012,12,89.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,8.0,0.0,2.0,12.0
6970,6971,42000000,0,en,9.678366661071777,Superb,6/30/93,1993,6,154.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,9.0,0.0,1.0,19.0
6971,6972,2000000,0,en,1.2413489818572998,Low,10/29/99,1999,10,92.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,4.0
6972,6973,25000000,1,en,6.523262023925781,High,6/21/85,1985,6,109.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,2.0,61.0
6973,6974,17700000,0,en,10.44246768951416,Superb,4/10/01,2001,4,91.0,,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,0.0,1.0,7.0
6974,6975,0,0,en,9.01939582824707,Superb,3/9/90,1990,3,102.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,2.0,8.0,0.0,1.0,17.0
6975,6976,5000000,0,en,7.979301929473877,High,2/19/16,2016,2,134.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,15.0,0.0,2.0,71.0
6976,6977,0,0,en,2.379451036453247,Low,1/10/86,1986,1,100.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,8.0,0.0,1.0,18.0
6977,6978,0,1,en,6.788822174072266,High,9/26/14,2014,9,86.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,8.0,0.0,1.0,22.0
6978,6979,14000000,0,en,13.348450660705566,Superb,3/23/90,1990,3,119.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,1.0,8.0,0.0,1.0,10.0
6979,6980,25000000,0,en,4.785860061645508,Medium,10/14/06,2006,10,116.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.0,9.0,0.0,1.0,34.0
6980,6981,0,0,en,3.9933269023895264,Medium,7/24/98,1998,7,92.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,6.0
6981,6982,50000000,1,en,2.159558057785034,Low,2/6/07,2007,2,121.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,0.0,4.0,19.0
6982,6983,0,0,en,1.0586559772491455,Low,5/30/86,1986,5,108.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,8.0,0.0,2.0,8.0
6983,6984,60795000,0,en,9.925254821777344,Superb,4/12/07,2007,4,109.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,2.0,7.0,0.0,1.0,6.0
6984,6985,120000000,1,en,14.045042037963867,Superb,11/20/12,2012,11,127.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,6.0,0.0,3.0,27.0
6985,6986,20000000,0,en,6.476492881774902,High,7/29/97,1997,7,119.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,17.0,5.0,10.0,0.0,1.0,10.0
6986,6987,1100000,0,en,1.3920220136642456,Low,9/25/87,1987,9,99.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,9.0,0.0,1.0,1.0
6987,6988,0,0,en,7.337906837463379,High,11/18/83,1983,11,94.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,12.0
6988,6989,7500000,0,no,1.1762579679489136,Low,9/29/16,2016,9,133.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,0.0,1.0,46.0
6989,6990,145000000,0,en,9.4938383102417,Superb,2/7/14,2014,2,92.0,,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,16.0,0.0,1.0,11.0
6990,6991,0,0,en,3.9628639221191406,Medium,2/17/84,1984,2,100.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,0.0,1.0,2.0
6991,6992,0,0,it,1.7738280296325684,Low,1/11/08,2008,1,108.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,12.0,0.0,1.0,8.0
6992,6993,0,0,zh,2.2917239665985107,Low,12/20/97,1997,12,91.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,3.0,2.0,2.0,6.0
6993,6994,0,1,en,1.3463170528411865,Low,3/1/13,2013,3,89.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,9.0,0.0,,2.0
6994,6995,30000000,1,en,5.236854076385498,Medium,6/16/03,2003,6,96.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,12.0,0.0,1.0,12.0
6995,6996,35000000,0,en,11.787941932678223,Superb,5/17/91,1991,5,100.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,7.0,0.0,1.0,11.0
6996,6997,0,0,en,0.9382339715957642,Low,10/12/00,2000,10,87.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,5.0,2.0,9.0,0.0,,3.0
6997,6998,0,0,en,4.459959030151367,Medium,9/28/90,1990,9,136.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,1.0,18.0
6998,6999,53000000,0,en,12.332222938537598,Superb,4/4/01,2001,4,124.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,3.0,18.0,1.0,1.0,39.0
6999,7000,0,0,es,0.9245110154151917,Low,5/1/78,1978,5,109.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,0.0,1.0,15.0
7000,7001,0,0,en,5.012318134307861,Medium,10/10/86,1986,10,91.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,8.0,0.0,1.0,11.0
7001,7002,0,0,it,1.8519229888916016,Low,4/7/66,1966,4,120.0,,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,11.0,0.0,3.0,6.0
7002,7003,0,0,sv,10.422013282775879,Superb,12/25/15,2015,12,116.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,15.0,0.0,1.0,33.0
7003,7004,36000000,0,de,0.9079269766807556,Low,1/28/00,2000,1,95.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,1.0,9.0
7004,7005,0,0,en,2.7898380756378174,Low,12/1/15,2015,12,96.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,9.0,0.0,1.0,6.0
7005,7006,0,0,de,1.1603549718856812,Low,8/8/07,2007,8,105.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,1.0,5.0
7006,7007,0,1,ja,10.834343910217285,Superb,3/30/13,2013,3,85.0,,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,10.0,0.0,1.0,6.0
7007,7008,40000000,0,en,12.16036319732666,Superb,9/26/03,2003,9,89.0,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,4.0,12.0,0.0,2.0,8.0
7008,7009,0,0,el,5.476133823394775,Medium,8/15/91,1991,8,134.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,7.0,4.0,0.0,1.0,15.0
7009,7010,18000000,0,en,5.034584999084473,Medium,9/13/06,2006,9,115.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,1.0,8.0,0.0,1.0,35.0
7010,7011,0,1,en,3.2963380813598633,Medium,2/22/13,2013,2,80.0,,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,9.0,0.0,1.0,4.0
7011,7012,0,0,en,5.540427207946777,Medium,4/18/96,1996,4,90.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,2.0
7012,7013,600000,0,en,4.988283157348633,Medium,6/4/99,1999,6,99.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,2.0,4.0
7013,7014,103000,0,en,1.3452869653701782,Low,9/16/25,2025,9,86.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,10.0,0.0,1.0,10.0
7014,7015,85000000,1,en,9.08313274383545,Superb,12/23/09,2009,12,121.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,4.0,9.0,0.0,1.0,13.0
7015,7016,133000000,0,en,8.35949993133545,High,12/17/99,1999,12,84.0,,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,6.0,0.0,2.0,9.0
7016,7017,5900000,0,ta,1.915168046951294,Low,1/10/14,2014,1,161.0,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,6.0,12.0,0.0,1.0,14.0
7017,7018,0,0,en,5.821597099304199,Medium,3/27/80,1980,3,107.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,9.0,0.0,1.0,15.0
7018,7019,55000000,0,en,7.507260799407959,High,12/22/89,1989,12,104.0,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,3.0,7.0,0.0,1.0,7.0
7019,7020,50000000,0,en,6.678660869598389,High,2/18/94,1994,2,102.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,3.0,6.0,0.0,1.0,12.0
7020,7021,0,0,fr,17.181564331054688,Superb,12/7/16,2016,12,118.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,16.0,0.0,1.0,12.0
7021,7022,11000000,0,en,6.891316890716553,High,12/29/95,1995,12,122.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,14.0,0.0,2.0,95.0
7022,7023,20000000,0,en,9.200336456298828,Superb,5/18/87,1987,5,100.0,,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,5.0,8.0,0.0,1.0,26.0
7023,7024,672000,0,en,8.73274040222168,High,4/7/33,2033,4,100.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,22.0
7024,7025,700000,0,es,5.470331192016602,Medium,3/14/88,1988,3,88.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,9.0,0.0,1.0,9.0
7025,7026,92000000,0,en,18.186838150024414,Superb,11/18/01,2001,11,126.0,,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,19.0,1.0,8.0,0.0,2.0,32.0
7026,7027,65000000,0,en,5.401745796203613,Medium,12/12/06,2006,12,124.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,7.0,0.0,1.0,13.0
7027,7028,0,0,en,4.1013689041137695,Medium,8/21/01,2001,8,103.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,12.0,0.0,1.0,15.0
7028,7029,10000000,1,en,12.23386287689209,Superb,10/25/07,2007,10,93.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,7.0,0.0,1.0,21.0
7029,7030,17500000,0,en,11.15728759765625,Superb,1/21/79,1979,1,156.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,6.0,0.0,2.0,16.0
7030,7031,28000000,0,en,10.193549156188965,Superb,4/13/95,1995,4,139.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,8.0,0.0,2.0,9.0
7031,7032,11000000,1,en,3.813930034637451,Medium,11/24/06,2006,11,147.0,,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,5.0,0.0,1.0,11.0
7032,7033,1200000,0,en,2.9147379398345947,Low,2/9/77,1977,2,80.0,,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,8.0
7033,7034,15000000,0,en,0.3389430046081543,Low,8/14/86,1986,8,119.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,27.0,1.0,1.0,24.0
7034,7035,5000000,0,en,5.050469875335693,Medium,11/1/78,1978,11,118.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,24.0,1.0,8.0,0.0,1.0,3.0
7035,7036,2500000,0,en,4.526285171508789,Medium,5/29/63,1963,5,112.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,3.0,6.0,0.0,1.0,9.0
7036,7037,0,0,en,5.861032009124756,Medium,8/17/90,1990,8,110.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,10.0,18.0,0.0,1.0,5.0
7037,7038,14000000,0,en,0.6273679733276367,Low,2/11/81,1981,2,118.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,2.0,13.0
7038,7039,40000000,0,en,6.474767208099365,High,2/16/00,2000,2,94.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,7.0,0.0,2.0,24.0
7039,7040,10000000,0,en,7.160966873168945,High,1/19/07,2007,1,84.0,,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0,10.0
7040,7041,20000000,0,en,7.9877471923828125,High,6/26/15,2015,6,111.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,15.0,0.0,1.0,15.0
7041,7042,37000000,1,en,6.212701797485352,High,7/17/08,2008,7,81.0,,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,7.0,0.0,1.0,8.0
7042,7043,0,0,en,5.76418399810791,Medium,9/8/14,2014,9,90.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,7.0,0.0,1.0,17.0
7043,7044,18000000,0,ru,5.978315830230713,Medium,12/4/15,2015,12,110.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,4.0,0.0,1.0,7.0
7044,7045,14000000,0,en,6.249112129211426,High,11/25/16,2016,11,111.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,13.0,0.0,1.0,11.0
7045,7046,23000000,0,en,14.961416244506836,Superb,3/16/00,2000,3,98.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,8.0,0.0,1.0,72.0
7046,7047,60000000,0,en,16.972835540771484,Superb,3/23/17,2017,3,89.0,,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,3.0,6.0,0.0,1.0,6.0
7047,7048,0,0,en,7.89377498626709,High,11/18/83,1983,11,105.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,2.0
7048,7049,25000000,1,en,8.84483528137207,High,9/16/11,2011,9,80.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,4.0,0.0,4.0,17.0
